tceid,catid,n_planets,tce_num,tce_period,tce_time0bk,tce_duration,planet
193512223_2,193512223,2,2,1.481925,1613.898,2.037621,0
203586768_1,203586768,2,1,1.359315,1613.873,1.540027,1
203586768_2,203586768,2,2,14.80444,1626.528,8.835559,0
281217908_1,281217908,2,1,5.505698,1615.331,7.747378,0
281217908_2,281217908,2,2,5.505716,1617.83,4.328555,0
72197505_1,72197505,2,1,13.95029,1613.062,1.127251,0
72197505_2,72197505,2,2,13.95075,1626.733,2.193389,0
301678255_1,301678255,1,1,13.75223,1622.426,6.489157,1
362392898_1,362392898,1,1,14.35545,1626.653,16.074,0
398331505_1,398331505,1,1,24.55219,1613.46,14.72265,0
398372707_1,398372707,1,1,14.07271,1626.783,7.500473,0
398373811_1,398373811,1,1,14.0251,1626.594,17.39953,0
398423049_1,398423049,1,1,2.229437,1614.028,1.709795,1
398657503_1,398657503,3,1,2.962253,1615.388,1.992356,0
398657503_2,398657503,3,2,14.2791,1626.885,13.06439,0
398657503_3,398657503,3,3,2.965027,1613.892,2.263999,0
398803136_1,398803136,2,1,8.069668,1616.508,1.153363,0
398803136_2,398803136,2,2,8.072173,1613.516,1.157417,0
398866826_1,398866826,1,1,13.87986,1626.566,12.12203,0
399107543_1,399107543,1,1,13.95415,1626.378,15.53769,0
72301361_1,72301361,1,1,13.90057,1626.706,1.280678,0
399161029_1,399161029,2,1,13.94775,1626.712,0.9429592,0
399161029_2,399161029,2,2,14.57156,1627.014,15.94757,0
410970053_1,410970053,1,1,1.758701,1613.001,1.821851,1
410992713_1,410992713,2,1,1.519126,1613.78,1.5,0
410992713_2,410992713,2,2,1.519764,1613.911,2.58263,0
410994729_1,410994729,1,1,27.91753,1613.165,5.543171,0
411034051_1,411034051,3,1,0.9924106,1613.434,3.5,0
411034051_2,411034051,3,2,0.2480834,1612.984,0.5,0
411034051_3,411034051,3,3,0.2480475,1612.895,0.5,0
411034469_1,411034469,1,1,8.935327,1614.731,5.111639,1
411146343_1,411146343,1,1,14.59175,1626.552,7.557287,0
413590417_1,413590417,2,1,6.535203,1613.63,5.856168,0
413590417_2,413590417,2,2,6.53928,1617.14,4.821007,0
413757413_1,413757413,2,1,13.99783,1626.561,6.031677,0
413757413_2,413757413,2,2,1.482317,1613.897,2.411615,0
74129611_1,74129611,1,1,14.16393,1626.758,3.584873,0
413759596_1,413759596,1,1,28.04861,1613.269,15,0
413845475_1,413845475,1,1,2.134837,1613.418,2.506267,1
413852838_1,413852838,1,1,13.95552,1626.528,8.111533,0
413875969_1,413875969,1,1,13.90488,1626.525,12.27691,0
413933423_1,413933423,1,1,1.561369,1613.699,2.728676,1
413935673_1,413935673,1,1,8.235181,1615.045,2.327933,0
413945758_1,413945758,1,1,7.983927,1615.456,5.161953,1
414010935_1,414010935,1,1,28.19811,1613.138,9.054514,1
414066182_1,414066182,1,1,14.23961,1626.723,2.505831,0
414336208_1,414336208,1,1,20.0102,1621.37,16.90241,0
135511734_1,135511734,2,1,8.69313,1620.222,9.6611,0
135511734_2,135511734,2,2,8.705613,1616.537,8.064245,0
414341471_1,414341471,1,1,18.58337,1621.849,5.266138,0
420863623_1,420863623,1,1,14.06107,1626.554,19.02965,0
457946000_1,457946000,1,1,1.482447,1613.897,2.077296,0
9473634_1,9473634,1,1,13.85348,1613.664,14.80061,0
9567270_1,9567270,1,1,14.21363,1626.737,3.885299,0
9585383_1,9585383,2,1,4.198347,1613.61,4.395722,0
9585383_2,9585383,2,2,2.937055,1612.858,3.242594,0
21745087_1,21745087,1,1,2.034824,1614.254,2.488759,1
21901385_1,21901385,2,1,2.940279,1615.796,4.382773,0
21901385_2,21901385,2,2,14.22634,1626.714,1.3309,0
150444897_1,150444897,1,1,6.138305,1614.691,3.392779,1
150486572_1,150486572,1,1,2.940016,1612.866,3.758898,0
257729523_1,257729523,1,1,14.23517,1626.722,2.252449,0
257732522_1,257732522,1,1,28.10278,1612.935,12.5,0
258244752_1,258244752,2,1,16.11211,1613.369,2.044069,0
258244752_2,258244752,2,2,14.3057,1626.586,4.746935,0
310263791_1,310263791,1,1,14.24916,1626.713,2.424341,0
311277082_1,311277082,2,1,3.056758,1614.334,3.374803,0
311277082_2,311277082,2,2,3.056592,1615.466,3.734593,0
311357254_1,311357254,1,1,14.2413,1626.717,1.864091,0
320333814_1,320333814,1,1,14.14418,1626.536,15.33626,0
334751696_1,334751696,1,1,2.536113,1613.901,5.428852,0
345352638_1,345352638,2,1,6.013224,1616.201,5.156924,0
345352638_2,345352638,2,2,6.016635,1618.901,5.51244,0
356000102_1,356000102,1,1,13.91398,1613.301,10.08529,0
359310643_1,359310643,1,1,13.99185,1626.226,14.33674,0
376758884_1,376758884,1,1,14.24326,1626.717,2.073325,0
444065890_1,444065890,2,1,10.76028,1618.632,4.060197,1
444065890_2,444065890,2,2,19.28159,1617.509,4.772675,1
286232900_1,286232900,5,1,2.997222,1615.777,2,0
286232900_2,286232900,5,2,14.42226,1616.149,1.035609,0
286232900_3,286232900,5,3,12.98501,1612.896,4.386426,0
286232900_4,286232900,5,4,10.07585,1619.007,0.8586816,0
286232900_5,286232900,5,5,2.998149,1614.883,3.593348,0
445889890_1,445889890,1,1,17.54942,1622.39,1.559638,0
459950947_1,459950947,2,1,9.519437,1618.019,26.15421,0
459950947_2,459950947,2,2,9.520236,1614.562,7.542494,0
462607772_1,462607772,5,1,2.365992,1614.41,3.122609,0
462607772_2,462607772,5,2,11.83852,1613.154,1.227492,0
462607772_3,462607772,5,3,11.83796,1620.325,2.403106,0
462607772_4,462607772,5,4,11.84929,1613.061,20.15189,0
462607772_5,462607772,5,5,11.85571,1620.107,31.41379,0
105777788_1,105777788,2,1,6.870536,1618.082,5.844998,0
105777788_2,105777788,2,2,6.870717,1614.712,5.338381,0
105847665_1,105847665,2,1,12.99255,1616.254,12.87327,0
105847665_2,105847665,2,2,14.23434,1626.719,2.353823,0
105850743_1,105850743,1,1,7.644185,1613.438,3.450167,1
119814259_1,119814259,2,1,7.494864,1615.838,6.593944,0
119814259_2,119814259,2,2,14.98926,1619.358,5.266816,0
119887817_1,119887817,1,1,13.94133,1626.216,15.77451,0
119888422_1,119888422,1,1,17.52523,1623.746,9.172627,1
119988584_1,119988584,1,1,14.24968,1626.712,2.497685,0
286279165_1,286279165,2,1,5.446394,1616.611,3.33266,0
286279165_2,286279165,2,2,5.446313,1613.573,4.682491,0
298439336_1,298439336,2,1,6.750591,1617.458,2.030536,0
298439336_2,298439336,2,2,13.98127,1626.331,15.91505,0
298439379_1,298439379,1,1,28.22693,1612.894,4.350198,0
310988475_1,310988475,1,1,6.817965,1615.234,4.848616,1
311018065_1,311018065,2,1,4.799731,1613.573,2.074993,0
311018065_2,311018065,2,2,4.796885,1616.431,1.186382,0
313614092_1,313614092,4,1,2.940257,1615.786,2.95431,0
313614092_2,313614092,4,2,13.97222,1613.006,2.969716,0
313614092_3,313614092,4,3,13.96003,1626.765,5.022613,0
313614092_4,313614092,4,4,2.939514,1614.211,2.27032,0
313711224_1,313711224,2,1,6.729112,1615.807,4.958942,0
313711224_2,313711224,2,2,6.724787,1619.451,6.154292,0
320388275_1,320388275,2,1,1.515241,1613.271,6.490347,0
320388275_2,320388275,2,2,1.519637,1613.963,4.032431,0
257732867_1,257732867,2,1,3.227633,1614.229,4.016261,0
257732867_2,257732867,2,2,3.228011,1615.502,5.191451,0
321767650_1,321767650,1,1,2.94023,1615.78,2.303885,0
329134913_1,329134913,1,1,13.66828,1614.001,15.40422,0
332363246_1,332363246,1,1,0.3180367,1613.029,0.6967774,0
332394627_1,332394627,1,1,2.172928,1614.447,1.972909,0
341759050_1,341759050,2,1,4.282892,1612.938,2.315533,0
341759050_2,341759050,2,2,4.282491,1614.983,3.199634,0
345397714_1,345397714,2,1,8.561316,1614.139,4.305082,0
345397714_2,345397714,2,2,8.569123,1617.812,7.134124,0
345725207_1,345725207,1,1,2.628809,1613.293,1.255937,1
345768371_1,345768371,1,1,8.006575,1619.318,1.482731,1
345812258_1,345812258,1,1,0.5074645,1613.342,0.5,0
345872912_1,345872912,3,1,4.952778,1616.485,1.5,0
345872912_2,345872912,3,2,4.951622,1617.761,1.087538,0
345872912_3,345872912,3,3,2.938246,1612.873,4.247047,0
257797160_1,257797160,2,1,4.300907,1614.616,1.969164,0
257797160_2,257797160,2,2,4.29984,1616.474,2.907796,0
345873351_1,345873351,1,1,13.96171,1626.219,24.01775,0
349486228_1,349486228,1,1,15.6337,1613.096,12.88775,0
349528628_1,349528628,1,1,13.47474,1620.865,2.375424,1
351594388_1,351594388,1,1,28.05711,1613.048,12.4918,0
355926765_1,355926765,2,1,5.662526,1614.159,5.73865,0
355926765_2,355926765,2,2,5.662438,1617.168,5.711285,0
355957040_1,355957040,6,1,11.76019,1615.902,2.224249,0
355957040_2,355957040,6,2,14.24251,1626.714,2.381889,0
355957040_3,355957040,6,3,21.15541,1619.532,3.136323,0
355957040_4,355957040,6,4,2.937382,1612.864,4.984067,0
355957040_5,355957040,6,5,15.09195,1616.185,4.095841,0
355957040_6,355957040,6,6,11.71596,1618.38,77.21237,0
355957048_1,355957048,1,1,2.937968,1615.791,2.934808,0
356003068_1,356003068,1,1,8.293149,1617.897,0.9017393,0
356008335_1,356008335,1,1,13.91874,1626.536,10.19044,0
356102989_1,356102989,2,1,4.023077,1614.549,1.751664,0
356102989_2,356102989,2,2,4.022876,1613.943,2.089413,0
258172867_1,258172867,2,1,5.302225,1612.999,2.727783,0
258172867_2,258172867,2,2,5.302248,1615.703,2.48789,0
356187114_1,356187114,1,1,28.00694,1612.98,15,0
356229469_1,356229469,1,1,15.00849,1620.234,7.547758,1
356235477_1,356235477,2,1,5.40985,1616.573,2.180077,0
356235477_2,356235477,2,2,2.942566,1612.859,3.834215,0
356235542_1,356235542,2,1,4.713756,1615.17,2.160528,0
356235542_2,356235542,2,2,2.356867,1615.085,2.141486,0
356314743_1,356314743,1,1,28.13459,1613.247,24.12113,0
356315017_1,356315017,1,1,14.12235,1626.25,13.08434,0
356315478_1,356315478,1,1,0.3845087,1613.101,0.5,0
357518094_1,357518094,2,1,6.78409,1617.316,2.600853,0
357518094_2,357518094,2,2,6.78441,1614.374,3.958865,0
359390866_1,359390866,1,1,4.051554,1614.057,3.205273,1
359391392_1,359391392,1,1,27.98593,1613.352,13.21411,0
258178658_1,258178658,1,1,28.14455,1613.42,7.973942,0
376790780_1,376790780,1,1,28.31806,1612.984,15,0
423025957_1,423025957,1,1,1.396599,1613.847,0.8955718,1
458524570_1,458524570,1,1,6.473113,1616.335,3.869733,1
458526933_1,458526933,2,1,9.578122,1619.605,2.338181,1
458526933_2,458526933,2,2,9.577599,1616.241,1.626054,1
462638695_1,462638695,1,1,0.4764754,1613.315,1.415066,0
471012795_1,471012795,1,1,0.5074645,1613.342,0.5,0
8446200_1,8446200,4,1,0.5073552,1612.897,1,0
8446200_2,8446200,4,2,1.014871,1613.764,3.377644,0
8446200_3,8446200,4,3,1.01488,1613.255,3.207775,0
8446200_4,8446200,4,4,0.5075014,1613.027,1,0
8575705_1,8575705,1,1,11.95527,1615.935,4.227543,1
8670159_1,8670159,2,1,3.784563,1613.542,4.903564,0
8670159_2,8670159,2,2,3.784697,1615.357,4.751886,0
17342172_1,17342172,2,1,4.731356,1613.404,1.985928,0
17342172_2,17342172,2,2,2.365075,1613.304,1.862794,0
258198274_1,258198274,2,1,3.668971,1613.653,3.832625,0
258198274_2,258198274,2,2,3.668937,1615.104,2.445155,0
17380368_1,17380368,1,1,17.11944,1624.222,6,0
17408281_1,17408281,1,1,2.92143,1613.106,2.598814,1
17414136_1,17414136,1,1,0.2604593,1613.07,0.5,0
17469455_1,17469455,2,1,17.52589,1613.177,7.526295,0
17469455_2,17469455,2,2,15.58209,1622.188,2.381459,0
17491014_1,17491014,2,1,8.451548,1619.722,4.486774,0
17491014_2,17491014,2,2,8.46512,1614.175,4.332725,0
17564939_1,17564939,1,1,6.060727,1614.205,5.026563,0
135264018_1,135264018,2,1,9.141608,1615.514,2.457088,0
135264018_2,135264018,2,2,9.144252,1620.516,3.438687,0
188547249_1,188547249,1,1,28.49705,1613.158,12.49939,0
219746976_1,219746976,3,1,5.296322,1617.999,6.379316,0
219746976_2,219746976,3,2,5.296292,1614.998,3.57035,0
219746976_3,219746976,3,3,7.642256,1615.036,3.6529,1
229568896_1,229568896,1,1,22.06953,1617.506,16.35572,0
258242212_1,258242212,3,1,2.938578,1612.856,4.771733,0
258242212_2,258242212,3,2,13.95623,1613.02,3.275278,0
258242212_3,258242212,3,3,13.9436,1626.725,2.409651,0
236316983_1,236316983,1,1,5.66283,1613.424,1.263033,1
236318635_1,236318635,1,1,4.538577,1612.904,3.175787,1
236319705_1,236319705,3,1,2.906513,1614.591,5.002596,0
236319705_2,236319705,3,2,2.909673,1615.708,3.650782,0
236319705_3,236319705,3,3,2.760666,1614.921,1.001024,0
236320474_1,236320474,1,1,8.100142,1620.295,1.736307,0
236325819_1,236325819,1,1,5.467098,1613.189,1.97523,0
236340163_1,236340163,1,1,0.498342,1613.31,1.029304,0
236350754_1,236350754,1,1,16.54862,1613,2.834578,0
236351596_1,236351596,1,1,13.90222,1613.275,14.57546,0
236354004_1,236354004,1,1,3.416081,1615.266,2.845843,1
236398766_1,236398766,1,1,8.503552,1616.729,3.859995,1
258242214_1,258242214,2,1,8.976985,1618.802,4.172743,0
258242214_2,258242214,2,2,8.970995,1614.972,3.484025,0
255861229_1,255861229,1,1,13.94739,1613.267,9.402709,0
255861435_1,255861435,1,1,21.09514,1613.003,15.29432,0
258110053_1,258110053,1,1,28.54407,1641.378,3.138506,0
258177087_1,258177087,1,1,11.66723,1622.287,3.690832,1
283891400_1,283891400,2,1,4.504322,1617.284,1.002244,1
283891400_2,283891400,2,2,3.641753,1613.186,0.9843305,1
283920216_1,283920216,2,1,21.89333,1615.169,8.563513,0
283920216_2,283920216,2,2,17.99009,1623.301,9.778527,0
283921353_1,283921353,2,1,14.23505,1624.085,4.698541,1
283921353_2,283921353,2,2,11.56143,1618.037,5.410344,0
284303789_1,284303789,2,1,10.06981,1622.075,7.27199,0
284303789_2,284303789,2,2,13.46123,1625.953,14.59395,0
284304031_1,284304031,1,1,15.07786,1626.563,21.27791,0
284355773_1,284355773,3,1,9.854502,1619.555,5.111925,0
284355773_2,284355773,3,2,9.854169,1613.988,4.873212,0
284355773_3,284355773,3,3,11.79437,1616.121,1.072534,0
258244520_1,258244520,1,1,28.11816,1612.879,17.17502,0
284385309_1,284385309,1,1,5.029899,1616.738,3.630325,1
284759507_1,284759507,2,1,6.870475,1619.348,4.789987,0
284759507_2,284759507,2,2,6.871993,1616.57,2.820143,0
284760655_1,284760655,1,1,9.138919,1618.811,3.763494,1
307911625_1,307911625,1,1,9.178491,1615.209,5.814234,0
307911627_1,307911627,1,1,9.18681,1615.2,5.900863,0
309907185_1,309907185,1,1,15.37728,1613.924,2.226653,1
309907802_1,309907802,1,1,13.8712,1613.973,5.352386,0
310060798_1,310060798,1,1,24.60972,1616.738,12.5,0
310235002_1,310235002,2,1,4.420413,1612.903,4.097729,0
310235002_2,310235002,2,2,4.420293,1615.395,4.388627,0
310235081_1,310235081,2,1,3.824753,1616.434,2.272393,0
310235081_2,310235081,2,2,3.824828,1614.434,3.426204,0
137026571_1,137026571,1,1,3.261867,1616.053,2.449991,1
137031658_1,137031658,2,1,6.134708,1617.588,1.7224,0
137031658_2,137031658,2,2,6.134528,1614.474,2.932591,0
172607465_1,172607465,2,1,8.257726,1613.22,2.529716,0
172607465_2,172607465,2,2,8.258661,1616.402,2.241725,0
276997047_1,276997047,1,1,3.617249,1616.185,5.097825,0
287181435_1,287181435,1,1,1.859586,1613.112,1.80013,0
287182679_1,287182679,1,1,6.046786,1615.439,1.980938,0
291073501_1,291073501,1,1,25.31652,1638.005,9.599724,0
291141804_1,291141804,1,1,14.03154,1626.629,19.72824,0
291142267_1,291142267,1,1,13.92334,1613.144,16.74166,0
291161401_1,291161401,1,1,18.58964,1617.661,2.687952,0
291165378_1,291165378,2,1,6.847134,1615.292,5.311083,0
291165378_2,291165378,2,2,6.847343,1613.14,5.537657,0
291316761_1,291316761,1,1,27.98472,1613.442,12.62074,0
291345045_1,291345045,2,1,5.026684,1613.691,2.429751,0
291345045_2,291345045,2,2,5.026519,1616.053,3.972224,0
172607904_1,172607904,2,1,7.07375,1614.768,11.16755,1
172607904_2,172607904,2,2,7.074401,1618.671,7.510964,1
291394559_1,291394559,3,1,11.52603,1616.079,2.349861,0
291394559_2,291394559,3,2,11.52616,1614.477,3.153518,0
291394559_3,291394559,3,3,13.46169,1625.432,3.020159,0
291680948_1,291680948,1,1,28.42917,1612.946,15,0
291724827_1,291724827,1,1,14.5057,1626.584,5.246934,0
293734890_1,293734890,1,1,13.8437,1616.267,5.662346,0
298464094_1,298464094,2,1,4.640433,1614.678,5.209175,0
298464094_2,298464094,2,2,4.640593,1617.072,5.166473,0
298493322_1,298493322,1,1,19.87729,1620.392,6.252304,0
310629642_1,310629642,1,1,14.05682,1626.668,11.02928,0
310629824_1,310629824,1,1,13.92369,1612.934,7.532687,0
310631037_1,310631037,1,1,3.990486,1616.752,6.288208,0
172648017_1,172648017,1,1,0.6833826,1613.52,0.5453536,1
172648542_1,172648542,2,1,2.744527,1614.727,1.592029,0
172648542_2,172648542,2,2,2.744515,1613.663,1.161037,0
172654838_1,172654838,2,1,9.899591,1614.59,3.46912,0
172654838_2,172654838,2,2,9.893672,1618.983,4.163419,0
172655975_1,172655975,1,1,28.4,1612.956,10.5,0
172708435_1,172708435,2,1,6.827611,1613.201,2.733253,0
172708435_2,172708435,2,2,6.828607,1616.065,1.936272,0
172715124_1,172715124,2,1,3.915145,1613.704,1.733864,0
172715124_2,172715124,2,2,3.914528,1616.28,1.82415,0
172715587_1,172715587,2,1,9.161078,1618.157,6.139492,0
172715587_2,172715587,2,2,9.160102,1614.244,6.627786,0
172747395_1,172747395,2,1,10.72083,1620.099,2.5,0
172747395_2,172747395,2,2,10.72957,1615.326,1.314577,0
137034724_1,137034724,2,1,4.611643,1614.14,3.108629,0
137034724_2,137034724,2,2,4.61152,1616.2,3.089127,0
172751954_1,172751954,1,1,13.95633,1613.14,19.24895,0
219735056_1,219735056,1,1,28.42195,1613.219,12.94605,0
219736965_1,219736965,2,1,1.360693,1614.047,1,0
219736965_2,219736965,2,2,1.360744,1613.491,1.310835,0
229554302_1,229554302,3,1,0.9270449,1613.057,1.3643,0
229554302_2,229554302,3,2,0.3090036,1612.967,0.5,0
229554302_3,229554302,3,3,0.3090484,1613.138,0.5,0
229563634_1,229563634,2,1,3.210771,1613.605,1.391779,0
229563634_2,229563634,2,2,3.211,1614.786,1.730234,0
229564342_1,229564342,2,1,23.70655,1616.03,2.642908,0
229564342_2,229564342,2,2,17.47466,1623.831,9.453882,0
229567955_1,229567955,1,1,9.986754,1615.66,1.471978,0
230221126_1,230221126,2,1,13.95438,1626.561,6.299099,0
230221126_2,230221126,2,2,13.8466,1613.749,14.01809,0
258046839_1,258046839,1,1,5.681872,1613.469,2.880611,1
258090619_1,258090619,2,1,7.719321,1615.939,1.628896,0
258090619_2,258090619,2,2,7.720871,1613.1,2.163549,0
137054102_1,137054102,1,1,1.65,1612.856,3.5,0
284383301_1,284383301,1,1,14.00205,1613.301,6.487251,0
291068475_1,291068475,1,1,7.218975,1613.987,1.538939,1
296775751_1,296775751,2,1,8.683598,1616.026,6.907362,0
296775751_2,296775751,2,2,8.685028,1620.84,5.437636,0
307910469_1,307910469,2,1,8.131241,1620.055,2.794307,0
307910469_2,307910469,2,2,8.131247,1614.407,4.343545,0
307910698_1,307910698,2,1,8.114893,1617.991,5.093272,0
307910698_2,307910698,2,2,8.114486,1614.638,4.945295,0
307915225_1,307915225,1,1,13.95824,1613.242,8.787906,0
310489231_1,310489231,1,1,13.9465,1613.281,9.344527,0
318493980_1,318493980,2,1,6.780315,1616.516,1.425686,1
318493980_2,318493980,2,2,4.780982,1616.878,1.001209,1
318710460_1,318710460,1,1,9.944048,1620.921,3.130651,0
318780786_1,318780786,1,1,13.96133,1626.262,9.159487,0
141421721_1,141421721,1,1,15.10957,1626.299,19.16355,0
323197989_1,323197989,2,1,7.157087,1619.904,3.883578,0
323197989_2,323197989,2,2,7.158139,1616.105,2.990138,0
329071596_1,329071596,2,1,5.499259,1616.236,3.222562,0
329071596_2,329071596,2,2,5.499832,1613.766,3.467632,0
329072394_1,329072394,1,1,15.9975,1618.434,7.72846,0
345289846_1,345289846,1,1,13.88184,1626.253,16.5342,0
347505194_1,347505194,1,1,2.325084,1613.464,2.618298,1
347506371_1,347506371,1,1,14.81962,1626.605,21.59528,0
347595941_1,347595941,1,1,14.05861,1626.687,15.94859,0
349360612_1,349360612,2,1,7.831081,1614.809,6.909977,0
349360612_2,349360612,2,2,7.831009,1619.138,6.80499,0
377413791_1,377413791,1,1,0.8764012,1612.858,1.774661,1
377415363_1,377415363,1,1,5.483355,1615.058,5.696801,0
149624126_1,149624126,2,1,3.12524,1614,5.085216,0
149624126_2,149624126,2,2,3.125291,1615.288,6.25144,0
393126927_1,393126927,1,1,14.06293,1612.906,7.152534,0
393634931_1,393634931,3,1,7.383934,1617.011,4.383739,0
393634931_2,393634931,3,2,7.383608,1619.326,2.699637,0
393634931_3,393634931,3,3,13.99638,1623.895,4.400122,1
393635379_1,393635379,1,1,2.461357,1613.952,4.612438,0
393651196_1,393651196,1,1,2.016522,1613.395,1.45631,0
393652809_1,393652809,1,1,13.95359,1626.354,16.65115,0
393702450_1,393702450,1,1,24.10532,1615.623,7.383926,0
393703392_1,393703392,1,1,13.95583,1626.681,5.817458,0
393704858_1,393704858,1,1,7.283853,1614.243,4.765242,1
393719230_1,393719230,1,1,13.97979,1626.239,15.06399,0
400046656_1,400046656,1,1,18.56953,1621.136,6.185532,0
149625011_1,149625011,2,1,3.890558,1615.834,1.840939,0
149625011_2,149625011,2,2,3.890719,1613.887,1.78539,0
400052051_1,400052051,1,1,5.209562,1616.64,1.911576,1
445912420_1,445912420,1,1,0.9003164,1613.587,1,0
446193444_1,446193444,1,1,4.799446,1614.378,2.055489,1
460461873_1,460461873,2,1,5.482567,1613.784,4.611194,0
460461873_2,460461873,2,2,5.482572,1616.675,6.223593,0
471011939_1,471011939,2,1,13.96262,1626.626,3.061868,0
471011939_2,471011939,2,2,2.740368,1615.059,7.503073,0
120028597_1,120028597,1,1,11.51793,1617.009,2.160726,1
141948116_1,141948116,1,1,1.22444,1613.355,1.060458,1
142010721_1,142010721,1,1,13.99465,1613.216,8.713219,0
142677880_1,142677880,1,1,14.16563,1627.031,7.742662,0
142682079_1,142682079,1,1,13.96953,1613.182,16.37312,0
149649164_1,149649164,2,1,6.306416,1618.538,4.431227,0
149649164_2,149649164,2,2,6.30745,1616.268,2.882841,0
142699183_1,142699183,3,1,4.46565,1613.438,6.057235,0
142699183_2,142699183,3,2,4.465702,1615.512,3.938323,0
142699183_3,142699183,3,3,13.57732,1613.814,2.958947,0
142702188_1,142702188,3,1,1.073501,1613.742,1.844254,0
142702188_2,142702188,3,2,1.07347,1613.156,1.874518,0
142702188_3,142702188,3,3,4.42072,1616.135,1.305525,0
143037962_1,143037962,1,1,14.21493,1626.732,2.556959,0
143038128_1,143038128,2,1,6.833939,1616.379,5.627676,0
143038128_2,143038128,2,2,6.83245,1613.109,5.759053,0
143098748_1,143098748,1,1,0.3098548,1613.126,0.5,0
143100422_1,143100422,1,1,27.32361,1614.037,15,0
143113198_1,143113198,2,1,14.29051,1626.933,14.6271,0
143113198_2,143113198,2,2,4.051759,1615.975,1.413965,1
143226649_1,143226649,1,1,5.813954,1618.075,3.685193,1
147751310_1,147751310,1,1,2.65897,1614.398,1.163583,1
148077080_1,148077080,1,1,14.24914,1626.726,2.225173,0
149689521_1,149689521,3,1,9.866306,1616.8,1.652537,0
149689521_2,149689521,3,2,9.866073,1622.466,1.877312,0
149689521_3,149689521,3,3,13.16057,1613.989,6.228945,0
148121057_1,148121057,2,1,1.226299,1613.714,1,0
148121057_2,148121057,2,2,1.226299,1613.065,1.571026,0
150447715_1,150447715,2,1,2.113056,1613.385,3.584763,0
150447715_2,150447715,2,2,2.110732,1614.593,2.532475,0
150447745_1,150447745,1,1,9.798096,1621.506,2.994281,0
150553724_1,150553724,2,1,14.23462,1626.726,2.919284,0
150553724_2,150553724,2,2,13.65117,1613.357,1.16324,0
154640980_1,154640980,1,1,13.99287,1626.36,31.29965,0
154646208_1,154646208,1,1,0.9795581,1613.688,0.9929496,1
154664497_1,154664497,1,1,20.03211,1620.618,15.58434,0
154666114_1,154666114,1,1,8.774795,1620.168,1.487859,0
232600627_1,232600627,9,1,2.883412,1615.549,4.269726,0
232600627_2,232600627,9,2,2.883184,1614.033,4.545197,0
232600627_3,232600627,9,3,18.70443,1620.269,2.347565,0
232600627_4,232600627,9,4,6.792454,1614.172,1.64867,0
232600627_5,232600627,9,5,4.254436,1613.851,1.285884,0
232600627_6,232600627,9,6,2.773343,1615.435,3.026,0
232600627_7,232600627,9,7,1.354757,1613.99,0.6102594,0
232600627_8,232600627,9,8,1.503673,1612.928,0.6342809,0
232600627_9,232600627,9,9,3.535429,1614.648,1.222721,0
233685612_1,233685612,1,1,16.04625,1619.659,9.242646,1
157153527_1,157153527,1,1,28.44444,1612.932,10.5,0
263795692_1,263795692,1,1,28.37859,1612.917,15.53004,0
263795856_1,263795856,1,1,0.251229,1612.981,0.5,0
263800232_1,263800232,1,1,14.25751,1626.343,17.27837,0
264655778_1,264655778,1,1,6.541428,1616.997,2.863368,1
276753498_1,276753498,1,1,14.22192,1626.948,11.40547,0
276805389_1,276805389,1,1,15.20552,1625.856,20.26765,0
276853118_1,276853118,1,1,13.98675,1613.184,6.48169,0
276878416_1,276878416,1,1,14.0677,1626.601,14.15855,0
276995678_1,276995678,1,1,13.98655,1626.593,8.244683,0
276996240_1,276996240,1,1,3.760355,1615.848,1.395957,1
315721371_1,315721371,2,1,6.488716,1616.638,1.828746,0
315721371_2,315721371,2,2,6.486822,1613.258,1.162493,0
318865379_1,318865379,3,1,13.95948,1626.713,1.768797,0
318865379_2,318865379,3,2,13.95705,1613.052,0.8565112,0
318865379_3,318865379,3,3,13.99739,1626.529,21.81962,0
337650124_1,337650124,1,1,0.4043203,1612.888,1.420953,0
39302760_1,39302760,1,1,6.556578,1615.255,5.078811,1
39425970_1,39425970,1,1,10.80967,1618.309,2.226089,1
39429875_1,39429875,2,1,14.16664,1626.756,6.775551,0
39429875_2,39429875,2,2,12.1208,1615.509,20.5777,0
39463142_1,39463142,2,1,6.789438,1613.569,2.167108,0
39463142_2,39463142,2,2,6.789069,1616.622,2.074899,0
39464221_1,39464221,2,1,7.774061,1615.118,5.636819,0
39464221_2,39464221,2,2,7.774138,1619.246,7.043207,0
39514890_1,39514890,1,1,21.52484,1613.213,10.29645,0
39518896_1,39518896,1,1,15.86493,1612.92,9.030337,0
39571931_1,39571931,1,1,1.331002,1613.315,2.271442,1
43274838_1,43274838,1,1,7.847828,1613.611,2.723059,1
72771441_1,72771441,2,1,0.2928563,1613.065,0.5101033,0
72771441_2,72771441,2,2,0.2928852,1612.926,0.5,0
349380707_1,349380707,1,1,13.98438,1613.119,17.85576,0
82405310_1,82405310,1,1,5.653452,1613.345,1.17586,1
82451545_1,82451545,1,1,3.816579,1613.208,1.814549,0
82453028_1,82453028,2,1,7.35474,1615.238,3.516871,1
82453028_2,82453028,2,2,5.15863,1617.885,3.157654,1
85379511_1,85379511,1,1,13.79785,1618.845,3.796596,1
85379632_1,85379632,1,1,14.25263,1626.71,1.570571,0
85379733_1,85379733,1,1,13.69196,1613.003,12.93816,0
85407251_1,85407251,1,1,13.79814,1613.755,16.19053,0
